epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
200,0.367327,0.379722,0.379722,0.170683,0.588761,0.117604,0.833333,0.833333,1.000000,0.666667,0.970486,0.974168,0.800000,0.707107,0.158248,0.150070,0.599994,0.237196,0.916667,0.920000,0.397010,0.397010,0.166942,0.627079,0.126032,0.791667,0.791667,1.000000,0.583333,0.965278,0.969986,0.736842,0.641689,0.169845,0.147527,0.582840,0.271587,0.916667,0.916667
201,0.492471,0.404925,0.404925,0.668331,0.141520,0.133847,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.222148,0.447693,0.875261,0.673157,0.937500,0.938776,0.407957,0.407957,0.658310,0.157603,0.136139,0.750000,0.750000,0.666667,1.000000,0.967014,0.971260,0.800000,0.577350,0.210882,0.440942,0.862881,0.697266,0.916667,0.916667
202,0.434595,0.344484,0.344484,0.464404,0.224564,0.102924,0.895833,0.895833,0.851852,0.958333,0.972222,0.975696,0.901961,0.797925,0.157492,0.344045,0.813450,0.540709,0.916667,0.920000,0.351286,0.351286,0.456451,0.246120,0.106409,0.875000,0.875000,0.846154,0.916667,0.967014,0.971087,0.880000,0.752618,0.163186,0.339235,0.798462,0.576193,0.916667,0.916667
203,0.370108,0.330159,0.330159,0.282625,0.377692,0.094372,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.141807,0.231581,0.714301,0.372503,0.916667,0.920000,0.342181,0.342181,0.277416,0.406947,0.100171,0.875000,0.875000,0.950000,0.791667,0.967014,0.971087,0.863636,0.760639,0.166914,0.228461,0.697244,0.411922,0.916667,0.916667
204,0.386438,0.362670,0.362670,0.542015,0.183325,0.112965,0.812500,0.812500,0.727273,1.000000,0.973958,0.977170,0.842105,0.674200,0.205526,0.385291,0.843556,0.598957,0.937500,0.938776,0.368576,0.368576,0.535367,0.201785,0.116226,0.812500,0.812500,0.727273,1.000000,0.967014,0.971087,0.842105,0.674200,0.163410,0.381066,0.830072,0.631757,0.916667,0.916667
205,0.389725,0.339102,0.339102,0.448513,0.229690,0.100661,0.916667,0.916667,0.884615,0.958333,0.972222,0.975696,0.920000,0.836242,0.204088,0.334424,0.810233,0.529830,0.916667,0.920000,0.346540,0.346540,0.442348,0.250731,0.104362,0.875000,0.875000,0.846154,0.916667,0.968750,0.972163,0.880000,0.752618,0.158639,0.330802,0.795618,0.566917,0.916667,0.916667
206,0.338572,0.327063,0.327063,0.277969,0.376158,0.093546,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.138451,0.227926,0.716278,0.368025,0.916667,0.920000,0.339046,0.339046,0.273325,0.404767,0.099243,0.875000,0.875000,0.950000,0.791667,0.967014,0.971087,0.863636,0.760639,0.164053,0.225285,0.699423,0.409027,0.916667,0.916667
207,0.356680,0.338607,0.338607,0.457850,0.219363,0.101207,0.895833,0.895833,0.851852,0.958333,0.972222,0.975696,0.901961,0.797925,0.152618,0.338836,0.818049,0.539427,0.916667,0.920000,0.346149,0.346149,0.452145,0.240153,0.104939,0.875000,0.875000,0.846154,0.916667,0.968750,0.972163,0.880000,0.752618,0.159381,0.335635,0.803491,0.576777,0.916667,0.916667
208,0.379934,0.394685,0.394685,0.648730,0.140639,0.129726,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.215165,0.436446,0.876404,0.667842,0.937500,0.938776,0.398808,0.398808,0.641562,0.156053,0.132468,0.791667,0.791667,0.705882,1.000000,0.968750,0.972268,0.827586,0.641689,0.205040,0.431496,0.864459,0.694652,0.916667,0.916667
209,0.343644,0.324404,0.324404,0.389403,0.259404,0.094136,0.895833,0.895833,0.913043,0.875000,0.972222,0.975696,0.893617,0.792355,0.159282,0.298517,0.790985,0.482071,0.916667,0.920000,0.333227,0.333227,0.383380,0.283073,0.098279,0.916667,0.916667,0.916667,0.916667,0.968750,0.972163,0.916667,0.833333,0.183811,0.295300,0.775167,0.522329,0.916667,0.916667
210,0.360718,0.407550,0.407550,0.687256,0.127844,0.136250,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.199444,0.453198,0.886658,0.689071,0.937500,0.938776,0.410998,0.410998,0.679615,0.142381,0.138806,0.750000,0.750000,0.666667,1.000000,0.968750,0.972268,0.800000,0.577350,0.220719,0.447891,0.875201,0.714507,0.916667,0.916667
211,0.376110,0.318660,0.318660,0.291577,0.345742,0.090919,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.144048,0.236202,0.736442,0.385070,0.916667,0.920000,0.330253,0.330253,0.287045,0.373461,0.096272,0.875000,0.875000,0.909091,0.833333,0.967014,0.971087,0.869565,0.752618,0.123548,0.233868,0.719550,0.427559,0.916667,0.916667
212,0.335454,0.315946,0.315946,0.312699,0.319194,0.090214,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.185867,0.249779,0.753370,0.407316,0.916667,0.920000,0.327045,0.327045,0.308386,0.345705,0.095273,0.875000,0.875000,0.909091,0.833333,0.967014,0.971087,0.869565,0.752618,0.129387,0.247731,0.736813,0.450251,0.916667,0.916667
213,0.339388,0.340936,0.340936,0.489005,0.192868,0.104134,0.812500,0.812500,0.741935,0.958333,0.972222,0.975696,0.836364,0.653410,0.162442,0.353759,0.838111,0.565906,0.916667,0.920000,0.348360,0.348360,0.484694,0.212025,0.107816,0.833333,0.833333,0.785714,0.916667,0.965278,0.969986,0.846154,0.676123,0.163756,0.351703,0.824285,0.604118,0.916667,0.916667
214,0.363097,0.315311,0.315311,0.359097,0.271524,0.090966,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.148204,0.278555,0.784540,0.454970,0.916667,0.920000,0.325385,0.325385,0.355320,0.295450,0.095500,0.895833,0.895833,0.913043,0.875000,0.967014,0.971087,0.893617,0.792355,0.132566,0.277058,0.768790,0.498092,0.916667,0.916667
215,0.348420,0.379989,0.379989,0.619815,0.140163,0.123941,0.812500,0.812500,0.727273,1.000000,0.975694,0.978179,0.842105,0.674200,0.204155,0.419136,0.877633,0.654472,0.937500,0.938776,0.385563,0.385563,0.615409,0.155716,0.127274,0.791667,0.791667,0.705882,1.000000,0.968750,0.972268,0.827586,0.641689,0.195223,0.416480,0.865637,0.687094,0.916667,0.916667
216,0.315684,0.325452,0.325452,0.219408,0.431497,0.095165,0.895833,0.895833,1.000000,0.791667,0.970486,0.974168,0.883721,0.809427,0.181526,0.185140,0.689329,0.303027,0.916667,0.920000,0.339981,0.339981,0.216256,0.463707,0.101893,0.875000,0.875000,1.000000,0.750000,0.967014,0.971087,0.857143,0.774597,0.129083,0.183663,0.671638,0.345246,0.916667,0.916667
217,0.363614,0.336134,0.336134,0.483494,0.188774,0.102771,0.812500,0.812500,0.741935,0.958333,0.972222,0.975696,0.836364,0.653410,0.167927,0.349174,0.841810,0.564198,0.916667,0.920000,0.343991,0.343991,0.479955,0.208028,0.106581,0.833333,0.833333,0.785714,0.916667,0.965278,0.969986,0.846154,0.676123,0.159483,0.347896,0.827912,0.603406,0.916667,0.916667
218,0.337733,0.311040,0.311040,0.359707,0.262374,0.089994,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.145404,0.277851,0.791625,0.458053,0.916667,0.920000,0.321218,0.321218,0.356133,0.286303,0.094485,0.916667,0.916667,0.916667,0.916667,0.967014,0.971087,0.916667,0.833333,0.171999,0.276702,0.775761,0.501835,0.916667,0.916667
219,0.353850,0.364825,0.364825,0.582480,0.147171,0.117297,0.812500,0.812500,0.727273,1.000000,0.975694,0.978179,0.842105,0.674200,0.209886,0.399371,0.872701,0.634737,0.937500,0.938776,0.371279,0.371279,0.579200,0.163357,0.120876,0.791667,0.791667,0.705882,1.000000,0.968750,0.972268,0.827586,0.641689,0.184721,0.397842,0.860361,0.669729,0.916667,0.916667
220,0.354473,0.327349,0.327349,0.202471,0.452228,0.096604,0.895833,0.895833,1.000000,0.791667,0.968750,0.972803,0.883721,0.809427,0.149355,0.172422,0.679413,0.470768,0.895833,0.888889,0.342385,0.342385,0.199308,0.485462,0.103591,0.875000,0.875000,1.000000,0.750000,0.968750,0.972268,0.857143,0.774597,0.132095,0.170900,0.661414,0.325601,0.916667,0.916667
221,0.366500,0.324676,0.324676,0.206799,0.442553,0.095467,0.895833,0.895833,1.000000,0.791667,0.968750,0.972803,0.883721,0.809427,0.148607,0.175545,0.684826,0.476843,0.895833,0.888889,0.339369,0.339369,0.203537,0.475202,0.102277,0.875000,0.875000,1.000000,0.750000,0.970486,0.974071,0.857143,0.774597,0.128740,0.173987,0.666840,0.331764,0.916667,0.916667
222,0.331985,0.308832,0.308832,0.362910,0.254753,0.089536,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.144395,0.279238,0.797169,0.462896,0.916667,0.920000,0.318500,0.318499,0.358893,0.278106,0.093740,0.916667,0.916667,0.916667,0.916667,0.970486,0.973343,0.916667,0.833333,0.154284,0.277859,0.781384,0.507948,0.916667,0.916667
223,0.327748,0.306227,0.306227,0.348212,0.264243,0.088468,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.140073,0.269925,0.791313,0.448418,0.916667,0.920000,0.316258,0.316258,0.344279,0.288236,0.092788,0.895833,0.895833,0.913043,0.875000,0.968750,0.972268,0.893617,0.792355,0.124428,0.268629,0.775266,0.494391,0.916667,0.916667
224,0.335561,0.303894,0.303894,0.336244,0.271543,0.087612,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.145350,0.262149,0.787017,0.437081,0.916667,0.920000,0.314399,0.314399,0.332695,0.296102,0.092102,0.895833,0.895833,0.913043,0.875000,0.967014,0.971087,0.893617,0.792355,0.122252,0.261160,0.770771,0.483573,0.916667,0.916667
225,0.389265,0.369815,0.369815,0.138270,0.601359,0.115922,0.833333,0.833333,1.000000,0.666667,0.967014,0.971536,0.800000,0.707107,0.157838,0.122996,0.606033,0.366928,0.895833,0.888889,0.388094,0.388094,0.135580,0.640607,0.124736,0.791667,0.791667,1.000000,0.583333,0.968750,0.973520,0.736842,0.641689,0.167934,0.121404,0.587798,0.340634,0.916667,0.909091
226,0.344404,0.470482,0.470482,0.084167,0.856797,0.158358,0.750000,0.750000,1.000000,0.500000,0.967014,0.971536,0.666667,0.577350,0.239322,0.078136,0.495100,0.247800,0.895833,0.888889,0.492378,0.492378,0.082342,0.902415,0.168677,0.750000,0.750000,1.000000,0.500000,0.968750,0.973520,0.666667,0.577350,0.248606,0.076813,0.479316,0.237339,0.916667,0.909091
227,0.332465,0.302634,0.302634,0.340769,0.264500,0.087363,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.136387,0.264677,0.791855,0.443094,0.916667,0.920000,0.312692,0.312692,0.336933,0.288452,0.091609,0.895833,0.895833,0.913043,0.875000,0.970486,0.973343,0.893617,0.792355,0.121488,0.263555,0.775709,0.490431,0.916667,0.916667
228,0.336479,0.350564,0.350564,0.152241,0.548886,0.107828,0.875000,0.875000,1.000000,0.750000,0.967014,0.971536,0.857143,0.774597,0.154110,0.133841,0.632769,0.396025,0.895833,0.888889,0.367973,0.367973,0.149349,0.586596,0.116135,0.833333,0.833333,1.000000,0.666667,0.968750,0.973520,0.800000,0.707107,0.164714,0.132256,0.614052,0.369563,0.916667,0.909091
229,0.354028,0.327206,0.327206,0.475692,0.178720,0.100373,0.833333,0.833333,0.766667,0.958333,0.972222,0.975696,0.851852,0.688530,0.168678,0.341862,0.850438,0.564614,0.916667,0.920000,0.334726,0.334726,0.472211,0.197241,0.103861,0.875000,0.875000,0.821429,0.958333,0.970486,0.973343,0.884615,0.760639,0.189916,0.341086,0.836736,0.607905,0.916667,0.916667
230,0.355830,0.474704,0.474704,0.872476,0.076933,0.167785,0.708333,0.708333,0.631579,1.000000,0.977431,0.979254,0.774194,0.512989,0.248724,0.520280,0.929376,0.779740,0.937500,0.938776,0.477751,0.477751,0.868668,0.086835,0.170867,0.687500,0.687500,0.615385,1.000000,0.972222,0.974611,0.761905,0.480384,0.241671,0.515992,0.920948,0.800814,0.916667,0.916667
231,0.342203,0.300786,0.300786,0.255499,0.346073,0.086433,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.115096,0.208793,0.742534,0.350626,0.916667,0.920000,0.313282,0.313282,0.251734,0.374830,0.091810,0.875000,0.875000,0.909091,0.833333,0.970486,0.974071,0.869565,0.752618,0.115669,0.207417,0.724687,0.399327,0.916667,0.916667
232,0.350725,0.314725,0.314725,0.200738,0.428712,0.092559,0.895833,0.895833,1.000000,0.791667,0.968750,0.972803,0.883721,0.809427,0.139887,0.170129,0.696203,0.480332,0.895833,0.888889,0.329430,0.329430,0.197322,0.461537,0.099219,0.875000,0.875000,1.000000,0.750000,0.970486,0.974528,0.857143,0.774597,0.122258,0.168620,0.677499,0.449432,0.916667,0.909091
233,0.316783,0.299339,0.299339,0.349455,0.249223,0.086903,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.135613,0.268918,0.802848,0.453755,0.916667,0.920000,0.309002,0.309002,0.345467,0.272537,0.090879,0.916667,0.916667,0.916667,0.916667,0.970486,0.973343,0.916667,0.833333,0.146762,0.267933,0.786808,0.502893,0.916667,0.916667
234,0.350384,0.445879,0.445879,0.087561,0.804197,0.148166,0.770833,0.770833,1.000000,0.541667,0.967014,0.971536,0.702703,0.609449,0.221128,0.080874,0.520641,0.263525,0.895833,0.888889,0.467476,0.467476,0.085637,0.849316,0.158549,0.791667,0.791667,1.000000,0.583333,0.968750,0.973520,0.736842,0.641689,0.235306,0.079535,0.503762,0.254141,0.916667,0.909091
235,0.347107,0.298290,0.298290,0.350870,0.245710,0.086744,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.135128,0.269404,0.805479,0.455568,0.916667,0.920000,0.307972,0.307972,0.347303,0.268641,0.090696,0.916667,0.916667,0.916667,0.916667,0.970486,0.973343,0.916667,0.833333,0.146458,0.268781,0.789634,0.505342,0.916667,0.916667
236,0.323277,0.346102,0.346102,0.547838,0.144366,0.110417,0.812500,0.812500,0.727273,1.000000,0.973958,0.976704,0.842105,0.674200,0.196468,0.377264,0.876175,0.619298,0.916667,0.920000,0.352527,0.352527,0.544947,0.160107,0.113713,0.812500,0.812500,0.727273,1.000000,0.973958,0.975760,0.842105,0.674200,0.171433,0.376917,0.863964,0.661200,0.916667,0.916667
237,0.323214,0.294179,0.294179,0.261985,0.326373,0.084622,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.124724,0.212229,0.756054,0.359508,0.916667,0.920000,0.306334,0.306334,0.258111,0.354557,0.089682,0.875000,0.875000,0.909091,0.833333,0.972222,0.975147,0.869565,0.752618,0.126334,0.211050,0.738175,0.410200,0.916667,0.916667
238,0.344274,0.506166,0.506166,0.948884,0.063449,0.180671,0.666667,0.666667,0.600000,1.000000,0.977431,0.979254,0.750000,0.447214,0.242579,0.544033,0.941125,0.808974,0.937500,0.938776,0.509143,0.509143,0.946297,0.071989,0.184021,0.687500,0.687500,0.615385,1.000000,0.975694,0.976991,0.761905,0.480384,0.258312,0.539904,0.933693,0.745193,0.916667,0.923077
239,0.364937,0.292790,0.292790,0.320648,0.264932,0.084636,0.895833,0.895833,0.913043,0.875000,0.970486,0.974168,0.893617,0.792355,0.135838,0.250015,0.793961,0.424881,0.916667,0.920000,0.303025,0.303025,0.317168,0.288883,0.088712,0.875000,0.875000,0.909091,0.833333,0.972222,0.975147,0.869565,0.752618,0.103764,0.249500,0.777608,0.476838,0.916667,0.916667
240,0.338047,0.291284,0.291284,0.272959,0.309609,0.083778,0.875000,0.875000,0.909091,0.833333,0.970486,0.974168,0.869565,0.752618,0.136981,0.219197,0.766681,0.373101,0.916667,0.920000,0.302959,0.302959,0.269847,0.336071,0.088517,0.875000,0.875000,0.909091,0.833333,0.973958,0.977131,0.869565,0.752618,0.123283,0.218698,0.749422,0.550877,0.916667,0.909091
241,0.337515,0.301116,0.301116,0.213684,0.388547,0.087846,0.895833,0.895833,0.952381,0.833333,0.968750,0.972803,0.888889,0.797925,0.128014,0.178579,0.721244,0.511632,0.895833,0.888889,0.314804,0.314804,0.211113,0.418496,0.093739,0.895833,0.895833,1.000000,0.791667,0.972222,0.976056,0.883721,0.809427,0.126480,0.178018,0.703085,0.483503,0.916667,0.909091
242,0.341198,0.297047,0.297047,0.369449,0.224646,0.087379,0.895833,0.895833,0.880000,0.916667,0.970486,0.974168,0.897959,0.792355,0.148230,0.279202,0.820494,0.474997,0.916667,0.920000,0.306366,0.306366,0.367572,0.245161,0.091065,0.875000,0.875000,0.846154,0.916667,0.972222,0.975147,0.880000,0.752618,0.122047,0.279967,0.805758,0.527101,0.916667,0.916667
243,0.371879,0.686319,0.686319,1.339398,0.033241,0.246352,0.625000,0.625000,0.571429,1.000000,0.980903,0.981154,0.727273,0.377964,0.314588,0.661088,0.968087,0.892495,0.937500,0.938776,0.688014,0.688014,1.338038,0.037990,0.248298,0.604167,0.604167,0.558140,1.000000,0.975694,0.976991,0.716418,0.340997,0.307414,0.651129,0.963699,0.851285,0.916667,0.923077
244,0.389620,0.313437,0.313437,0.445488,0.181385,0.095377,0.895833,0.895833,0.851852,0.958333,0.972222,0.975176,0.901961,0.797925,0.156528,0.322650,0.849804,0.543664,0.916667,0.920000,0.321376,0.321376,0.444226,0.198525,0.098731,0.895833,0.895833,0.851852,0.958333,0.975694,0.977564,0.901961,0.797925,0.138065,0.323682,0.836790,0.593305,0.916667,0.916667
245,0.329052,0.425060,0.425060,0.090486,0.759633,0.139643,0.812500,0.812500,1.000000,0.625000,0.967014,0.971536,0.769231,0.674200,0.208758,0.083197,0.542834,0.278088,0.895833,0.888889,0.445450,0.445450,0.088874,0.802027,0.149807,0.791667,0.791667,1.000000,0.583333,0.968750,0.973520,0.736842,0.641689,0.219204,0.082194,0.525264,0.277718,0.916667,0.909091
246,0.354346,0.312865,0.312865,0.444226,0.181503,0.095150,0.875000,0.875000,0.821429,0.958333,0.972222,0.975176,0.884615,0.760639,0.155954,0.321910,0.849732,0.542502,0.916667,0.920000,0.320193,0.320193,0.441630,0.198755,0.098196,0.875000,0.875000,0.821429,0.958333,0.977431,0.979548,0.884615,0.760639,0.137499,0.322130,0.836543,0.702892,0.916667,0.909091
247,0.321735,0.325874,0.325874,0.160447,0.491301,0.098499,0.875000,0.875000,1.000000,0.750000,0.967014,0.971536,0.857143,0.774597,0.118227,0.139325,0.667108,0.426567,0.895833,0.888889,0.341520,0.341520,0.157815,0.525226,0.105856,0.854167,0.854167,1.000000,0.708333,0.970486,0.974528,0.829268,0.740532,0.170226,0.138199,0.648023,0.416885,0.916667,0.909091
248,0.362045,0.349975,0.349975,0.133747,0.566203,0.108722,0.875000,0.875000,1.000000,0.750000,0.967014,0.971536,0.857143,0.774597,0.153196,0.118559,0.630346,0.376315,0.895833,0.888889,0.367305,0.367305,0.131209,0.603400,0.117207,0.812500,0.812500,1.000000,0.625000,0.968750,0.973520,0.769231,0.674200,0.163838,0.117235,0.611018,0.370722,0.916667,0.909091
249,0.315854,0.430732,0.430732,0.777476,0.083987,0.149304,0.750000,0.750000,0.666667,1.000000,0.977431,0.978929,0.800000,0.577350,0.224765,0.477306,0.923905,0.747181,0.916667,0.920000,0.434896,0.434896,0.775942,0.093849,0.152680,0.729167,0.729167,0.648649,1.000000,0.975694,0.976991,0.786885,0.545250,0.219394,0.476069,0.915472,0.688827,0.916667,0.923077
250,0.316894,0.348666,0.348666,0.566231,0.131101,0.112691,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.162399,0.383444,0.886812,0.633088,0.916667,0.920000,0.354430,0.354430,0.564033,0.144828,0.115663,0.791667,0.791667,0.705882,1.000000,0.975694,0.977564,0.827586,0.641689,0.174324,0.383823,0.875731,0.678156,0.916667,0.916667
251,0.323682,0.290588,0.290588,0.348012,0.233165,0.085070,0.875000,0.875000,0.875000,0.875000,0.972222,0.975176,0.875000,0.750000,0.123320,0.265368,0.815715,0.452319,0.916667,0.920000,0.299478,0.299478,0.344801,0.254155,0.088395,0.895833,0.895833,0.880000,0.916667,0.975694,0.978280,0.897959,0.792355,0.133540,0.265403,0.800486,0.640167,0.916667,0.909091
252,0.313260,0.456873,0.456873,0.841124,0.072622,0.160411,0.729167,0.729167,0.648649,1.000000,0.977431,0.978929,0.786885,0.545250,0.241143,0.500389,0.933516,0.773775,0.916667,0.920000,0.461050,0.461050,0.840662,0.081437,0.164100,0.729167,0.729167,0.648649,1.000000,0.975694,0.976991,0.786885,0.545250,0.236288,0.499232,0.925862,0.718669,0.916667,0.923077
253,0.317770,0.290569,0.290569,0.223438,0.357699,0.084475,0.875000,0.875000,0.909091,0.833333,0.967014,0.971536,0.869565,0.752618,0.111733,0.184497,0.741147,0.534928,0.895833,0.888889,0.303158,0.303158,0.220056,0.386259,0.089680,0.916667,0.916667,1.000000,0.833333,0.972222,0.975603,0.909091,0.845154,0.156794,0.183607,0.722770,0.515619,0.916667,0.909091
254,0.318923,0.352290,0.352290,0.581613,0.122967,0.114882,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.165637,0.389082,0.893384,0.645109,0.916667,0.920000,0.357999,0.357999,0.579851,0.136147,0.117906,0.791667,0.791667,0.705882,1.000000,0.975694,0.977564,0.827586,0.641689,0.184850,0.389953,0.882638,0.690494,0.916667,0.916667
255,0.333786,0.316627,0.316627,0.474271,0.158983,0.098439,0.854167,0.854167,0.774194,1.000000,0.973958,0.976252,0.872727,0.740532,0.146216,0.335177,0.866909,0.569049,0.916667,0.920000,0.323373,0.323373,0.471842,0.174905,0.101265,0.895833,0.895833,0.827586,1.000000,0.975694,0.977564,0.905660,0.809427,0.145715,0.336069,0.854403,0.620908,0.916667,0.916667
256,0.315275,0.329918,0.329918,0.141957,0.517879,0.101191,0.875000,0.875000,1.000000,0.750000,0.967014,0.971536,0.857143,0.774597,0.135804,0.124450,0.658368,0.403341,0.895833,0.888889,0.346982,0.346982,0.138718,0.555247,0.109311,0.833333,0.833333,1.000000,0.666667,0.970486,0.974528,0.800000,0.707107,0.152828,0.122779,0.637792,0.395635,0.916667,0.909091
257,0.318876,0.283675,0.283675,0.242152,0.325197,0.082198,0.875000,0.875000,0.909091,0.833333,0.968750,0.972803,0.869565,0.752618,0.125001,0.196823,0.760969,0.563906,0.895833,0.888889,0.295410,0.295410,0.238101,0.352720,0.086808,0.875000,0.875000,0.909091,0.833333,0.972222,0.975603,0.869565,0.752618,0.113739,0.195762,0.742583,0.544882,0.916667,0.909091
258,0.297050,0.304844,0.304844,0.436810,0.172879,0.093311,0.875000,0.875000,0.821429,0.958333,0.972222,0.975176,0.884615,0.760639,0.148881,0.314240,0.857480,0.538194,0.916667,0.920000,0.311792,0.311792,0.433372,0.190212,0.095978,0.875000,0.875000,0.821429,0.958333,0.977431,0.979548,0.884615,0.760639,0.143848,0.314807,0.844059,0.713561,0.916667,0.909091
259,0.303932,0.303396,0.303396,0.174003,0.432789,0.090571,0.895833,0.895833,1.000000,0.791667,0.967014,0.971536,0.883721,0.809427,0.138379,0.148447,0.702789,0.465677,0.895833,0.888889,0.318338,0.318338,0.170153,0.466524,0.097231,0.875000,0.875000,1.000000,0.750000,0.970486,0.974528,0.857143,0.774597,0.135283,0.146784,0.682486,0.454003,0.916667,0.909091
260,0.323504,0.414779,0.414779,0.746451,0.083107,0.142846,0.770833,0.770833,0.685714,1.000000,0.977431,0.978929,0.813559,0.609449,0.214184,0.459292,0.925116,0.737268,0.916667,0.920000,0.419296,0.419296,0.745677,0.092916,0.146336,0.750000,0.750000,0.666667,1.000000,0.977431,0.978795,0.800000,0.577350,0.209960,0.459901,0.916688,0.677811,0.916667,0.923077
261,0.356136,0.338253,0.338253,0.548112,0.128393,0.109109,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.154773,0.370773,0.889758,0.624764,0.916667,0.920000,0.344367,0.344367,0.546977,0.141757,0.112060,0.791667,0.791667,0.705882,1.000000,0.975694,0.977564,0.827586,0.641689,0.175258,0.372617,0.878836,0.673999,0.916667,0.916667
262,0.366401,0.316847,0.316847,0.152600,0.481095,0.096049,0.875000,0.875000,1.000000,0.750000,0.967014,0.971536,0.857143,0.774597,0.126526,0.132435,0.677845,0.428649,0.895833,0.888889,0.332393,0.332393,0.149901,0.514884,0.103299,0.854167,0.854167,1.000000,0.708333,0.970486,0.974528,0.829268,0.740532,0.170428,0.131379,0.658016,0.426302,0.916667,0.909091
263,0.325597,0.421119,0.421119,0.761862,0.080375,0.145552,0.770833,0.770833,0.685714,1.000000,0.977431,0.978633,0.813559,0.609449,0.217884,0.465720,0.927317,0.744450,0.916667,0.920000,0.426787,0.426787,0.764239,0.089334,0.149586,0.750000,0.750000,0.666667,1.000000,0.977431,0.978795,0.800000,0.577350,0.214425,0.467409,0.919533,0.688123,0.916667,0.923077
264,0.310596,0.337027,0.337027,0.545337,0.128717,0.108598,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.154110,0.369384,0.889503,0.622716,0.916667,0.920000,0.343370,0.343370,0.544999,0.141740,0.111598,0.791667,0.791667,0.705882,1.000000,0.977431,0.979548,0.827586,0.641689,0.174873,0.371587,0.878793,0.778389,0.916667,0.909091
265,0.325828,0.342693,0.342693,0.562340,0.123046,0.111271,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.158837,0.377274,0.893839,0.633905,0.916667,0.920000,0.349119,0.349119,0.562736,0.135503,0.114412,0.791667,0.791667,0.705882,1.000000,0.977431,0.979548,0.827586,0.641689,0.178873,0.379857,0.883520,0.786971,0.916667,0.909091
266,0.433078,0.278403,0.278403,0.268763,0.288042,0.080610,0.895833,0.895833,0.913043,0.875000,0.970486,0.973619,0.893617,0.792355,0.098284,0.213985,0.783662,0.602173,0.895833,0.888889,0.288763,0.288763,0.266737,0.310788,0.084385,0.875000,0.875000,0.909091,0.833333,0.975694,0.978020,0.869565,0.752618,0.117656,0.214629,0.767332,0.592105,0.916667,0.909091
267,0.299069,0.342501,0.342501,0.561744,0.123257,0.111145,0.812500,0.812500,0.727273,1.000000,0.973958,0.976252,0.842105,0.674200,0.158991,0.377245,0.893605,0.633542,0.916667,0.920000,0.349157,0.349157,0.563143,0.135172,0.114363,0.791667,0.791667,0.705882,1.000000,0.977431,0.979548,0.827586,0.641689,0.179415,0.380194,0.883637,0.789904,0.916667,0.909091
268,0.347751,0.377752,0.377752,0.656573,0.098932,0.126952,0.812500,0.812500,0.727273,1.000000,0.975694,0.977401,0.842105,0.674200,0.188541,0.420567,0.912435,0.691335,0.916667,0.920000,0.383851,0.383851,0.658650,0.109052,0.130529,0.791667,0.791667,0.705882,1.000000,0.977431,0.979548,0.827586,0.641689,0.189285,0.423243,0.903753,0.825120,0.916667,0.909091
